"tasa_rep_carga","quintil_asig","ceneval_analitico","ceneval_matematico","ceneval_lengua","ceneval_esp","prom_per_prev","tasa_rep_doc","tasa_aprob_per_prev","año_encurso","complejidad_carga5","total_recursando","recursada","asigMuchas","semestre_Otoño","carga_aprobada","situacion_Irregular"
0.822923911531506,1,0.6,0.714285714285714,0.65,0.3,0.85,0.592307692307692,1,0.4,0,0,0,0,0,1,0
0.333075739000775,0.976190476190476,0.6,0.714285714285714,0.65,0.3,0.8,0,1,0.4,0,0,0,0,1,1,0
0.505291132752452,0.476190476190476,0.6,0.714285714285714,0.65,0.3,0.9,0.0453759723422644,1,0.6,0,0,0,0,0,0,0
0.277647816432853,0.238095238095238,0.6,0.714285714285714,0.65,0.3,0.775,0.21604938271605,0.666666666666667,0.6,0.25,0,0,0,1,1,1
0.15277405521308,0.238095238095238,0.6,0.714285714285714,0.65,0.3,0.933333333333333,0.0453759723422644,1,0.8,0,0,0,0,1,1,0
0.400270942967221,0,0.75,0.904761904761905,0.5,0.75,0.84,0,0,0.2,0.75,0,0,1,0,1,0
0.569352489029232,1,0.75,0.904761904761905,0.5,0.75,0.825,0.534188034188034,1,0.2,0,0,0,0,1,1,0
0.146136537078879,0,0.75,0.904761904761905,0.5,0.75,0.8,0.17258382642998,1,0.4,0.25,0,0,1,0,1,0
0.528377842163845,1,0.75,0.904761904761905,0.5,0.75,0.885714285714286,0.276465377233131,1,0.4,0.75,0,0,0,1,1,0
0.490417515552978,1,0.75,0.904761904761905,0.5,0.75,0.84,0.276465377233131,1,0.6,0,0,0,0,0,0,0
0.221341434363098,0.476190476190476,0.75,0.904761904761905,0.5,0.75,0.6,0.0453032544378697,1,0.6,0.25,0,0,0,1,0,1
0.177777282401047,0.476190476190476,0.75,0.904761904761905,0.5,0.75,0.833333333333333,0.0538461538461538,1,0.8,0.5,0.2,1,1,0,0,1
0.0606978557824749,0.238095238095238,0.75,0.904761904761905,0.5,0.75,0.771428571428571,0.082982086406744,0,0.8,0.5,0,0,1,1,1,1
0.253402535588165,0.714285714285714,0.75,0.952380952380952,0.7,0.8,0.84,0.276134122287968,0,0.2,0,0,0,0,0,1,0
0.236756168359942,0.714285714285714,0.75,0.952380952380952,0.7,0.8,0.9,0.497737556561086,1,0.2,0,0,0,0,1,1,0
0.558373872174636,0.476190476190476,0.75,0.952380952380952,0.7,0.8,0.7,0.250447227191413,1,0.4,0,0,0,0,0,1,0
0.267862447166574,0.714285714285714,0.75,0.952380952380952,0.7,0.8,0.8,0.180581613508443,1,0.4,0,0,0,0,1,1,0
0.320178737934297,0.976190476190476,0.75,0.952380952380952,0.7,0.8,0.825,0.103550295857988,1,0.6,0.25,0,0,1,0,0,0
0.259482110676107,0.238095238095238,0.75,0.952380952380952,0.7,0.8,0.842857142857143,0.21604938271605,0.666666666666667,0.6,0.25,0,0,0,1,1,1
0.232095338997966,0,0.75,0.952380952380952,0.7,0.8,0.86,0.191295546558705,1,0.8,0,0,0,0,0,0,0
0.281526338143265,0.714285714285714,0.75,0.952380952380952,0.7,0.8,0.666666666666667,0.0383051907442151,0,0.8,0.5,0,0,0,1,0,1
0.457452506248252,1,0.7,0.714285714285714,0.6,0.65,0.84,0,0,0.2,0.75,0,0,1,0,1,0
0.534236735281077,1,0.7,0.714285714285714,0.6,0.65,0.871428571428571,0.534188034188034,1,0.2,0.75,0,0,0,1,1,0
0.185693115160121,0.476190476190476,0.7,0.714285714285714,0.6,0.65,0.825,0.0944669365721997,1,0.4,0.25,0,0,0,0,1,0
0.492362487655339,0.714285714285714,0.7,0.714285714285714,0.6,0.65,0.883333333333333,0.161538461538461,1,0.4,0.75,0,0,0,1,1,0
0.502102497004812,0.476190476190476,0.7,0.714285714285714,0.6,0.65,0.78,0.0453759723422644,1,0.6,0,0,0,0,0,1,0
0.219244846740195,0.476190476190476,0.7,0.714285714285714,0.6,0.65,0.85,0.0453032544378697,1,0.6,0.25,0,0,0,1,1,0
0.275000319554158,0.714285714285714,0.7,0.714285714285714,0.6,0.65,0.883333333333333,0.239212007504691,1,0.8,0,0,0,0,0,1,0
0.082329416411573,0.238095238095238,0.7,0.714285714285714,0.6,0.65,0.8,0.0453759723422644,1,0.8,0,0,0,0,1,1,0
0.32235946560898,0.976190476190476,0.75,0.952380952380952,0.6,0.9,0.84,0,0,0.2,0,0,0,0,0,1,0
0.619831236522991,1,0.75,0.952380952380952,0.6,0.9,0.783333333333333,0,1,0.2,0.75,0,0,0,1,1,0
0.366211628131855,0.714285714285714,0.75,0.952380952380952,0.6,0.9,0.875,0.10708041958042,1,0.4,0,0,0,0,0,1,0
0.366194876241438,1,0.75,0.952380952380952,0.6,0.9,0.866666666666667,0.302506482281762,1,0.4,0.75,0,0,1,1,1,0
0.419906842509202,1,0.75,0.952380952380952,0.6,0.9,0.8375,0.648778117189669,1,0.6,0.25,0,0,1,0,0,0
0.28521565170632,0.238095238095238,0.75,0.952380952380952,0.6,0.9,0.785714285714286,0.516141889198884,0.75,0.6,0.25,0,0,1,1,1,1
0.17273414745661,0.976190476190476,0.75,0.952380952380952,0.6,0.9,0.922222222222222,0.444623806850085,1,0.8,0.5,0.2,1,0,0,1,1
0.0935290355916769,0.238095238095238,0.75,0.952380952380952,0.6,0.9,0.883333333333333,0.082982086406744,1,0.8,0.5,0,0,1,1,1,0
0.25250630813844,0.714285714285714,0.5,0.333333333333333,0.3,0.45,0.84,0.648778117189669,0,0.2,0.75,0,0,0,0,1,0
0.181366941420036,0.476190476190476,0.5,0.333333333333333,0.3,0.45,0.82,0.655594405594405,1,0.2,0.25,0,0,0,1,1,0
0.208376754821332,0,0.5,0.333333333333333,0.3,0.45,0.933333333333333,0.17258382642998,1,0.4,0,0,0,0,0,1,0
0.347468407147853,0.476190476190476,0.5,0.333333333333333,0.3,0.45,0.9,0.0445009535918626,1,0.4,0.25,0,0,0,1,1,0
0.221193098747603,0.238095238095238,0.5,0.333333333333333,0.3,0.45,0.9,0.114566284779051,1,0.8,0,0,0,0,0,1,0
0.246127569923574,0.238095238095238,0.5,0.333333333333333,0.3,0.45,0.88,0.153846153846153,1,0.8,0.5,0,0,0,1,1,0
0.945989956506209,1,0.7,0.857142857142857,0.6,0.75,0.84,0.23209549071618,0,0.2,0,0,0,0,0,1,0
0.528647970343786,0.476190476190476,0.7,0.857142857142857,0.6,0.75,1,0.0747863247863248,1,0.2,0,0,0,0,1,1,0
0.271936298512367,0.714285714285714,0.7,0.857142857142857,0.6,0.75,0.833333333333333,0.180581613508443,1,0.4,0.25,0,0,0,0,1,0
0.46708523047141,0.714285714285714,0.7,0.857142857142857,0.6,0.75,0.916666666666667,0.138449367088608,1,0.4,1,0,0,1,1,1,0
0.482323928680374,1,0.7,0.857142857142857,0.6,0.75,0.871428571428571,0.648778117189669,1,0.6,1,0,0,0,0,0,0
0.258905036487141,0.976190476190476,0.7,0.857142857142857,0.6,0.75,0.816666666666667,0.444623806850085,0.75,0.6,0.25,0,0,0,1,1,1
0.218980583140654,0.714285714285714,0.7,0.857142857142857,0.6,0.75,0.883333333333333,0.13986013986014,1,0.8,0,0.2,0,0,0,1,1
0.17300130927247,0.238095238095238,0.7,0.857142857142857,0.6,0.75,0.92,0.082982086406744,1,0.8,0.5,0,0,1,1,1,0
0.183109122267371,0.714285714285714,0.4,0.619047619047619,0.2,0.65,0.84,0.355587808417996,0,0.2,0.25,0,0,0,1,1,0
0.409560446725472,0.476190476190476,0.4,0.619047619047619,0.2,0.65,0.925,0.299145299145299,1,0.4,0,0,0,0,0,1,0
0.509254634327412,0.714285714285714,0.4,0.619047619047619,0.2,0.65,0.766666666666667,0.0560897435897435,1,0.4,0,0,0,0,1,1,0
0.631419074671936,0.714285714285714,0.4,0.619047619047619,0.2,0.65,0.866666666666667,0.103749814732474,1,0.6,0.75,0,0,1,0,0,0
0.358125955640604,0.714285714285714,0.4,0.619047619047619,0.2,0.65,0.571428571428571,0.666412795125666,0.5,0.6,0.75,0.2,0,1,1,0,1
0.334306133324931,1,0.4,0.619047619047619,0.2,0.65,0.657142857142857,0.451823263241949,1,0.8,0.25,0.2,1,0,0,0,1
